country,article_name,revision_id,article_quality,population
Albania,Fuat Dibra,762110105,Start,2892000
Albania,Kastriot Islami,762839278,Start,2892000
Albania,Fadil Paçrami,763038683,Stub,2892000
Albania,Isuf Vrioni,763731518,Start,2892000
Albania,Alfred Karamuço,764504709,Stub,2892000
Albania,Sokol Gjoka,764651177,Stub,2892000
Albania,Maksim Cikuli,764898690,Stub,2892000
Albania,Bujar Dida,765106664,Start,2892000
Albania,Sabri Godo,765323312,C,2892000
Albania,Shaqir Vukaj,766126315,Stub,2892000
Albania,Mark Marku,766126905,Start,2892000
Albania,Myslim Peza,766524458,Stub,2892000
Albania,Gazmend Oketa,767275757,Stub,2892000
Albania,Haxhi Lleshi,769689871,Start,2892000
Albania,Maliq Bushati,770031114,Stub,2892000
Albania,Eqrem Libohova,770031699,Start,2892000
Albania,Bashkim Fino,770033843,Stub,2892000
Albania,Ilir Beqaj,770035856,Start,2892000
Albania,Kreshnik Spahiu,771170645,Stub,2892000
Albania,Safet Zhulali,773016530,Start,2892000
Albania,Hysni Milloshi,774277095,Start,2892000
Albania,Beqir Balluku,774502969,C,2892000
Albania,Ilir Bano,774573300,Stub,2892000
Albania,Ilir Rusmali,774573397,Stub,2892000
Albania,Ismail Hoxha,775523322,Stub,2892000
Albania,Ali Këlcyra,775992309,Start,2892000
Albania,Jemin Gjana,776452586,Stub,2892000
Albania,Teodor Keko,776842295,C,2892000
Albania,Hajdar Muneka,776997584,Stub,2892000
Albania,Gjergj Bojaxhi,777492192,Stub,2892000
Albania,Ylli Bufi,777492238,Stub,2892000
Albania,Ali Ahmeti,778418380,Start,2892000
Albania,Tom Doshi,778811297,Start,2892000
Albania,Lajla Pernaska,779725350,Stub,2892000
Albania,Lefter Maliqi,780161582,Stub,2892000
Albania,Leonard Demi,780289941,Stub,2892000
Albania,Klement Zguri,781947581,Stub,2892000
Albania,Sali Kelmendi,781968923,Stub,2892000
Albania,Llambi Gegprifti,782089225,Start,2892000
Albania,Dritëro Agolli,782099774,C,2892000
Albania,Ylli Vesel Shehu,782329312,Stub,2892000
Albania,Menduh Thaçi,782427369,Stub,2892000
Albania,Luçiano Boçi,782619134,Stub,2892000
Albania,Nasip Naço,783767908,Start,2892000
Albania,Genc Ruli,783768403,Stub,2892000
Albania,Eduard Halimi,783769001,Start,2892000
Albania,Enkelejd Alibeaj,783769131,Stub,2892000
Albania,Igli Cara,783776796,Stub,2892000
Albania,Parid Cara,783776831,Stub,2892000
Albania,Luan Skuqi,783811255,Stub,2892000
Albania,Ymer Dishnica,784148872,Start,2892000
Albania,Met Bozi,784558743,Stub,2892000
Albania,Rasih Dino,784902264,Start,2892000
Albania,Mihal Prifti,785021038,Stub,2892000
Albania,Fatmir Mediu,785365028,Stub,2892000
Albania,Niko Peleshi,785966439,Start,2892000
Albania,Rrahim Çota,786027545,Stub,2892000
Albania,Paulina Hoti,786199183,Stub,2892000
Albania,Pavlina Hoti,786199314,Stub,2892000
Albania,Ferhat Bey Draga,786220507,Start,2892000
Albania,Kristo Kirka,786628383,C,2892000
Albania,Neritan Ceka,786728572,Start,2892000
Albania,Kristo Floqi,786975664,C,2892000
Albania,Kryeziu Brothers,786981321,Start,2892000
Albania,Glauk Konjufca,787000827,Stub,2892000
Albania,Dëshira Subashi,787078197,Stub,2892000
Albania,Endrit Braimllari,787439788,Start,2892000
Albania,Adrian Neritani,787920862,Start,2892000
Albania,Salih Gjuka,788180126,Stub,2892000
Albania,Mehmet Pashë Dërralla,788180188,C,2892000
Albania,Ajdin Draga,788180240,Stub,2892000
Albania,Iliaz Vrioni,788180335,Start,2892000
Albania,Jakup Veseli,788180488,Stub,2892000
Albania,Azis Tahir Ajdonati,788180507,Stub,2892000
Albania,Avni bej Delvina,788180585,Stub,2892000
Albania,Dervish Biçaku,788180869,Stub,2892000
Albania,Jani Papadhopulli,788181008,Stub,2892000
Albania,Ismail Qemali Gramshi,788181154,Stub,2892000
Albania,Thanas Floqi,788181217,Start,2892000
Albania,Nebi Sefa,788181486,Stub,2892000
Albania,Kurt Agë Kadiu,788181540,Stub,2892000
Albania,Mahmud Efendi Kaziu,788182293,Stub,2892000
Albania,Feim Mezhgorani,788182495,Stub,2892000
Albania,Murat Toptani,788182525,Start,2892000
Albania,Zihni Abaz Kanina,788182587,Stub,2892000
Albania,Zyhdi Vlora,788182594,Stub,2892000
Albania,Qazim Kokoshi,788182602,Stub,2892000
Albania,Jani Minga,788182620,Start,2892000
Albania,Dhimitër Beratti,788182881,Start,2892000
Albania,Dhimitër Ilo,788182918,Stub,2892000
Albania,Shefqet Daiu,788231444,Stub,2892000
Albania,Mimoza Hafizi,788250379,Stub,2892000
Albania,Simon Stefani,788272423,Stub,2892000
Albania,Bamir Topi,788425897,C,2892000
Albania,Aleksandër Meksi,788427441,Start,2892000
Albania,Rajmonda Bulku,788611790,Stub,2892000
Albania,Misto Treska,788819297,C,2892000
Albania,Vehbi Dibra,788889966,Start,2892000
Albania,Veli Harxhi,788890514,Stub,2892000
Albania,Sejfi Vllamasi,788910415,Start,2892000
Albania,Xhelal Pasha Zogolli,789017952,Stub,2892000
Albania,Muho Asllani,789269944,Start,2892000
Albania,Jahja Ballhysa,789269948,Start,2892000
Albania,Ali Begeja,789269963,Start,2892000
Albania,Teofik Bekteshi,789269966,Stub,2892000
Albania,Fuad Bicaku,789269967,Stub,2892000
Albania,Hasan Bicaku,789269970,Stub,2892000
Albania,Albert Brojka,789269975,Stub,2892000
Albania,Xhemal Bushati,789269991,Start,2892000
Albania,Hito Çako,789270004,Start,2892000
Albania,Irfan Ceklkupa,789270019,Stub,2892000
Albania,Vangjel Çërrava,789270025,Start,2892000
Albania,Rifat Dedja,789270044,Stub,2892000
Albania,Sulejman Delvina,789270051,Start,2892000
Albania,Ali Derhemi,789270058,Stub,2892000
Albania,Izet Dibra,789270072,Start,2892000
Albania,Lublin Dilja,789270074,Stub,2892000
Albania,Petro Dode,789270087,Start,2892000
Albania,Hasan Dosti,789270092,C,2892000
Albania,Petrit Dume,789270096,Start,2892000
Albania,Abdyl Dylaveri,789270101,Stub,2892000
Albania,Pandeli Evangjeli,789270104,Start,2892000
Albania,Qamil Musa Haxhi Feza,789270106,Stub,2892000
Albania,Omer Fortuzi,789270118,Stub,2892000
Albania,Myqerem Fuga,789270130,Stub,2892000
Albania,Sami Gjebero,789270132,Stub,2892000
Albania,Damian Gjiknuri,789270134,Start,2892000
Albania,Skënder Gjinushi,789270140,Stub,2892000
Albania,Lefter Goga,789270148,Stub,2892000
Albania,Petro Goga,789270151,Stub,2892000
Albania,Zyber Hallulli,789270153,Stub,2892000
Albania,Edmond Haxhinasto,789270155,Start,2892000
Albania,Kadri Hazbiu,789270161,C,2892000
Albania,Hysen Hostopalli,789270166,Stub,2892000
Albania,Behexhed Hydi,789270171,Stub,2892000
Albania,Nesip Ibrahimi,789270176,Stub,2892000
Albania,Shpëtim Idrizi,789270179,Stub,2892000
Albania,Hekuran Isai,789270185,Start,2892000
Albania,Peço Kagjini,789270195,Stub,2892000
Albania,Rasim Kalakula,789270198,Stub,2892000
Albania,Qemal Karosmani,789270207,Stub,2892000
Albania,Isuf Keçi,789270209,Stub,2892000
Albania,Abdyl Këllezi,789270214,Start,2892000
Albania,Xhemal Kondi,789270388,Stub,2892000
Albania,Servet Libohova,789270419,Stub,2892000
Albania,Tomor Malasi,789270430,Stub,2892000
Albania,Ali Manaj,789270434,Stub,2892000
Albania,Ndue Marashi,789270437,Stub,2892000
Albania,Shkelqim Meta,789270444,Stub,2892000
Albania,Jashar Mezenxhiu,789270447,Stub,2892000
Albania,Qirjako Mihali,789270450,Start,2892000
Albania,Pali Miska,789270455,Start,2892000
Albania,Tahir Muhedini,789270463,Stub,2892000
Albania,Manush Myftiu,789270480,Start,2892000
Albania,Xhemal Naipi,789270481,Stub,2892000
Albania,Nard Ndoka,789270489,Stub,2892000
Albania,Sotir Peçi,789270517,Start,2892000
Albania,Pilo Peristeri,789270521,Start,2892000
Albania,Sabri Pilkati,789270525,Stub,2892000
Albania,Iljaz Reka,789270538,Stub,2892000
Albania,Alush Saraçi,789270551,Stub,2892000
Albania,Ymer Saraçi,789270555,Stub,2892000
Albania,Kasem Sejdini,789270559,Stub,2892000
Albania,Qazim Sejdini,789270563,Stub,2892000
Albania,Ibrahim Sina,789270565,Stub,2892000
Albania,Eqerem Spahia,789270569,Stub,2892000
Albania,Edmond Temelko,789270575,Stub,2892000
Albania,Koço Theodhosi,789270579,C,2892000
Albania,Fuat Toptani,789270600,Stub,2892000
Albania,Llazar Treska,789270606,Stub,2892000
Albania,Ferit Vokopola,789270614,Stub,2892000
Albania,Rustem Ymeri,789270633,Stub,2892000
Albania,Vilson Ahmeti,789270634,Stub,2892000
Albania,Leandro Zoto,789270644,Stub,2892000
Albania,Mustafa Baruti,789270765,Stub,2892000
Albania,Abaz Çelkupa,789270773,Stub,2892000
Albania,Xhelal Deliallisi,789270775,Stub,2892000
Albania,Ibrahim Efendiu,789270781,Stub,2892000
Albania,Veli Gërra,789270784,Stub,2892000
Albania,Azis Efendi Gjirokastra,789270787,Stub,2892000
Albania,Mustafa Hanxhiu,789270791,Stub,2892000
Albania,Sherif Lengu,789270805,Stub,2892000
Albania,Kristo Meksi,789270814,Start,2892000
Albania,Qemal Mullai,789270816,Stub,2892000
Albania,Myrteza Ali Struga,789270819,Stub,2892000
Albania,Hamdi Ohri,789270821,Stub,2892000
Albania,Riza Zogolli,789270835,Stub,2892000
Albania,Prokop Murra,789272024,C,2892000
Albania,Anton Harapi,789451460,C,2892000
Albania,Nikollë Lesi,789514693,Stub,2892000
Albania,Arben Malaj,789610969,C,2892000
Albania,Arben Imami,789669686,Start,2892000
Albania,Jorida Tabaku,789817187,C,2892000
Albania,Vito Kapo,789818165,Stub,2892000
Albania,Ledina Aliolli,789818753,Stub,2892000
Albania,Adriana Gjonaj,789818937,Stub,2892000
Albania,Ermelinda Meksi,789948931,Start,2892000
Albania,Astrit Bushati,790016758,Start,2892000
Albania,Safet Butka,790105068,C,2892000
Albania,Mihal Zallari,790107288,Start,2892000
Albania,Tefik Mborja,790208674,Start,2892000
Albania,Bardhok Biba,790216379,C,2892000
Albania,Avenir Peka,790232486,Stub,2892000
Albania,Ndre Mjeda,790240137,Start,2892000
Albania,Arenca Trashani,790378063,Stub,2892000
Albania,Prenk Bib Doda,790719984,C,2892000
Albania,Luigj Bumçi,790720159,Start,2892000
Albania,Mehmet Konica,790720433,Start,2892000
Albania,Mehdi Frashëri,790720559,C,2892000
Albania,Petro Poga,790720862,Start,2892000
Albania,Hajredin Cakrani,790720998,Stub,2892000
Albania,Xhelal Koprencka,790721040,Stub,2892000
Albania,Lef Nosi,790721190,C,2892000
Albania,Ahmet Dakli,790721207,Stub,2892000
Albania,Mustafa Merlika-Kruja,790721285,C,2892000
Albania,Ymer Deliallisi,790721290,Stub,2892000
Albania,Abdi Toptani,790721310,Stub,2892000
Albania,Riza Dani,790721337,Start,2892000
Albania,Mesila Doda,790924186,Start,2892000
Albania,Besnik Mustafaj,791225701,Stub,2892000
Albania,Bedri Pejani,791318611,C,2892000
Albania,Hajdar Blloshmi,791318746,Stub,2892000
Albania,Dervish Hima,791318784,Start,2892000
Albania,Bilbil Klosi,791415808,Start,2892000
Albania,List of Ministers of Foreign Affairs of Albania,791679071,Start,2892000
Albania,Kostandin Boshnjaku,791693230,C,2892000
Albania,Ramadan Çitaku,791694358,Start,2892000
Albania,Astrit Patozi,791805823,Stub,2892000
Albania,Idhomene Kosturi,791836458,C,2892000
Albania,Rexhep Jella,792117312,Stub,2892000
Albania,Flamur Noka,792258578,Stub,2892000
Albania,Besiana Kadare,792684433,Stub,2892000
Albania,Majlinda Bregu,792801328,Start,2892000
Albania,Elez Koçi,793994990,Start,2892000
Albania,Ditmir Bushati,794083377,Start,2892000
Albania,Ceno Bey Kryeziu,795293112,B,2892000
Albania,Costa Chekrezi,795321320,GA,2892000
Albania,Ibrahim Dalliu,795643909,Start,2892000
Albania,Ibrahim Biçakçiu,795835388,Start,2892000
Albania,Mihal Turtulli,796371886,C,2892000
Albania,Besnik Bekteshi,796600327,Start,2892000
Albania,Adil Çarçani,796896129,Start,2892000
Albania,Aldo Bumçi,796899839,Start,2892000
Albania,Nexhmije Hoxha,797116789,Start,2892000
Albania,Albulena Haxhiu,797183093,Stub,2892000
Albania,Visar Ymeri,797474291,Stub,2892000
Albania,Andon Beça,797490997,Stub,2892000
Albania,Gramoz Pashko,797777699,Start,2892000
Albania,Adem Demaçi,797855253,C,2892000
Albania,Fatmir Besimi,798133285,B,2892000
Albania,Pirro Dodbiba,798292485,C,2892000
Albania,Talat Xhaferi,798306442,C,2892000
Albania,Kiço Mustaqi,798552371,C,2892000
Albania,Musine Kokalari,798610427,C,2892000
Albania,Abedin Dino,798610656,Start,2892000
Albania,Midhat Frashëri,798610664,C,2892000
Albania,Dhimitër Pasko,798610685,C,2892000
Albania,Dhimitër Shuteriqi,798610693,C,2892000
Albania,Avni Rrustemi,798614973,C,2892000
Albania,Lenka Çuko,798618825,Start,2892000
Albania,Dashamir Tahiri,799021548,Stub,2892000
Albania,Nikollë Kaçorri,799304187,Start,2892000
Albania,Pandeli Cale,799450784,Start,2892000
Albania,Orjola Pampuri,799467293,Stub,2892000
Albania,Valentina Leskaj,799468489,Stub,2892000
Albania,Arta Dade,799468585,Stub,2892000
Albania,Klajda Gjosha,799468712,Start,2892000
Albania,Mirela Kumbaro,799468736,Start,2892000
Albania,Jozefina Topalli,799644994,C,2892000
Albania,Reme Lala,799695433,Stub,2892000
Albania,Dhimitër Kacimbra,799802367,Stub,2892000
Albania,Mimi Kodheli,800117926,Start,2892000
Albania,Besim Kuka,800124910,Stub,2892000
Albania,Shkelzen Maliqi,800150501,Start,2892000
Albania,Avdullah Hoti,800216192,Stub,2892000
Albania,Ridvan Bode,800267301,Stub,2892000
Albania,Abedin Nepravishta,800597956,Stub,2892000
Albania,Grida Duma,800805646,Start,2892000
Albania,Albana Vokshi,800811950,Stub,2892000
Albania,Lindita Nikolla,801084884,Stub,2892000
Albania,Fatmir Xhafaj,801196501,Start,2892000
Albania,Elmaz Boçe,801477757,Stub,2892000
Albania,Ibrahim Temo,801554031,Stub,2892000
Albania,Engjëll Cara,801685456,Stub,2892000
Albania,Liri Belishova,801825901,Start,2892000
Albania,Sylejman Selimi,801939407,Start,2892000
Albania,Rexhep Meidani,802133891,Start,2892000
Albania,Ledina Mandia,802161072,Start,2892000
Albania,Mehmet Shehu,802276196,C,2892000
Albania,Pandeli Majko,802380908,Start,2892000
Albania,Hysni Curri,802437768,Start,2892000
Albania,Aqif Pasha Elbasani,802437777,C,2892000
Albania,Spiridon Ilo,802437821,Start,2892000
Albania,Qemal Karaosmani,802437823,Start,2892000
Albania,Babë Dud Karbunara,802437825,Start,2892000
Albania,Veli Këlcyra,802437830,Start,2892000
Albania,Kostaq Kota,802437849,Stub,2892000
Albania,Ismet Bey Kryeziu,802437851,Start,2892000
Albania,Gjon Markagjoni,802437876,Start,2892000
Albania,Dhimitër Mborja,802437878,Start,2892000
Albania,Behxhet Nepravishta,802437918,Stub,2892000
Albania,Zyhdi Ohri,802437920,Stub,2892000
Albania,Thoma Orollogaj,802437923,Start,2892000
Albania,Kadri Prishtina,802437935,Start,2892000
Albania,Ymer Prizreni,802437937,Start,2892000
Albania,Aristidh Ruci,802437953,Start,2892000
Albania,Nuri Sojliu,802437981,Stub,2892000
Albania,Essad Pasha Toptani,802438001,C,2892000
Albania,Dhimitër Tutulani,802438004,Start,2892000
Albania,Aziz Vrioni,802438008,Start,2892000
Albania,Qemal Bey Vrioni,802438011,Start,2892000
Albania,Sami Bey Vrioni,802438013,Start,2892000
Albania,Salih Bey Vuçitërni,802438016,Start,2892000
Albania,Dhimitër Zografi,802438029,Start,2892000
Albania,Ali Asllani,802442569,Start,2892000
Albania,Eqrem Vlora,802442709,C,2892000
Albania,Ahmed Dino,802444083,Stub,2892000
Albania,Nexhip Draga,802444386,Start,2892000
Albania,Mihal Kasso,802444412,Stub,2892000
Albania,Shahin Kolonja,802444420,Start,2892000
Albania,Myfid bej Libohova,802444424,Start,2892000
Albania,Hasan Prishtina,802444443,C,2892000
Albania,Syrja Vlora,802444462,Start,2892000
Albania,Mahmud Xhelaledini,802444467,Stub,2892000
Albania,Ali Pasha of Gusinje,802446449,Start,2892000
Albania,Lefter Koka,802469067,Stub,2892000
Albania,Genc Pollo,802469085,Start,2892000
Albania,Abas Ermenji,802672368,Start,2892000
Albania,Fan S. Noli,802740752,GA,2892000
Albania,Fatos Nano,802841606,GA,2892000
Albania,Edmond Panariti,802847173,C,2892000
Albania,Fejzi Alizoti,802930966,C,2892000
Albania,Bislim Bajgora,802961482,C,2892000
Albania,Tahir Veliu,803573135,Start,2892000
Albania,Hysen Hoxha,803638786,Start,2892000
Albania,Foto Çami,803812055,Start,2892000
Albania,Medar Shtylla,803818094,Stub,2892000
Albania,Diana Çuli,804330641,Start,2892000
Albania,Mimoza Ahmeti,804346260,Start,2892000
Albania,Olta Xhaçka,804514843,Start,2892000
Albania,Galip Ramadhi,804654525,Stub,2892000
Albania,Mihal Grameno,804736157,C,2892000
Albania,Visarion Xhuvani,804871585,C,2892000
Albania,Bujar Nishani,804882538,C,2892000
Albania,Vasil Bollano,805025020,Start,2892000
Albania,Gent Strazimiri,805073920,C,2892000
Albania,Floida Kërpaçi,805157015,Stub,2892000
Albania,Myqerem Tafaj,805159843,Start,2892000
Albania,Branko Manoillovski,805176809,Start,2892000
